Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-02408,2022-01-07,2022-01-14,Standard Class,CUS-7025,Robert Williams,Consumer,Phoenix,Arizona,West,Furniture,Chairs,Executive Office Chair,594.29,5,0.3,-31.71
ORD-2023-02409,2023-05-17,2023-05-21,Second Class,CUS-4281,Emily Wright I,Consumer,Fort Wayne,Indiana,Central,Office Supplies,Labels,Address Labels,241.62,2,0.15,-15.48
ORD-2022-02410,2022-07-20,2022-07-26,Standard Class,CUS-6334,Daniel Thompson,Corporate,Ann Arbor,Michigan,Central,Technology,Accessories,Keyboard,204.52,9,0.3,-8.13
ORD-2022-02411,2022-11-08,2022-11-14,Standard Class,CUS-7399,Joseph Nguyen U,Home Office,Knoxville,Tennessee,South,Office Supplies,Art,Colored Pencils,315.97,5,0.1,77.14
ORD-2023-02412,2023-11-09,2023-11-15,Standard Class,CUS-6746,Anthony Robinson J,Corporate,Eugene,Oregon,West,Office Supplies,Paper,Copy Paper,561.7,4,0.0,175.31
ORD-2023-02413,2023-03-09,2023-03-16,Standard Class,CUS-2073,John Harris I,Home Office,Saint Paul,Minnesota,Central,Office Supplies,Storage,Storage Box,41.14,8,0.1,2.7
ORD-2023-02414,2023-02-16,2023-02-20,Second Class,CUS-9376,Joshua Hill,Consumer,Colorado Springs,Colorado,West,Technology,Phones,Samsung Galaxy Phone,196.79,4,0.2,42.44
ORD-2022-02415,2022-11-26,2022-11-30,Second Class,CUS-3678,Donald Walker,Consumer,San Francisco,California,West,Technology,Copiers,Xerox Machine,1503.87,1,0.1,290.25
ORD-2023-02416,2023-06-24,2023-06-29,Standard Class,CUS-4332,Margaret Ramirez,Consumer,Green Bay,Wisconsin,Central,Office Supplies,Fasteners,Stapler,156.88,1,0.1,8.69
ORD-2022-02417,2022-10-07,2022-10-10,First Class,CUS-0894,Elizabeth Hernandez G,Consumer,Newark,New Jersey,East,Office Supplies,Art,Colored Pencils,255.14,2,0.3,-27.46
ORD-2022-02418,2022-01-21,2022-01-25,Second Class,CUS-8832,Matthew Taylor C,Consumer,Green Bay,Wisconsin,Central,Technology,Machines,HP LaserJet Printer,538.41,7,0.0,41.04
ORD-2023-02419,2023-04-25,2023-04-30,Standard Class,CUS-5806,Susan Anderson H,Corporate,Raleigh,North Carolina,South,Furniture,Tables,Standing Desk,522.85,1,0.2,-31.71
ORD-2022-02420,2022-05-26,2022-05-31,Standard Class,CUS-9659,Matthew Smith B,Corporate,Newark,New Jersey,East,Office Supplies,Supplies,Scissors,43.69,1,0.1,-1.13
ORD-2022-02421,2022-08-16,2022-08-18,First Class,CUS-8853,Matthew Hill J,Consumer,Memphis,Tennessee,South,Office Supplies,Envelopes,Manila Envelopes,291.81,2,0.2,34.54
ORD-2023-02422,2023-06-10,2023-06-13,Second Class,CUS-8625,James Taylor R,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Coat Rack,974.96,2,0.0,230.37
ORD-2022-02423,2022-10-09,2022-10-15,Standard Class,CUS-3894,Michael Brown U,Consumer,Virginia Beach,Virginia,East,Furniture,Bookcases,5-Shelf Bookcase,413.88,1,0.1,92.02
ORD-2022-02424,2022-10-02,2022-10-07,Standard Class,CUS-3944,William White H,Corporate,Huntsville,Alabama,South,Technology,Machines,Brother Inkjet Printer,643.48,2,0.0,181.53
ORD-2022-02425,2022-03-20,2022-03-23,Second Class,CUS-5121,Joshua Gonzalez V,Consumer,Denver,Colorado,West,Technology,Phones,iPhone Pro,120.45,3,0.1,18.1
ORD-2022-02426,2022-05-26,2022-05-31,Standard Class,CUS-7544,Patricia Brown K,Consumer,Stamford,Connecticut,East,Furniture,Tables,Conference Table,577.17,6,0.1,85.39
ORD-2023-02427,2023-05-07,2023-05-13,Standard Class,CUS-0861,Sarah Thomas B,Home Office,Colorado Springs,Colorado,West,Office Supplies,Envelopes,Business Envelopes,199.52,5,0.15,20.34
ORD-2022-02428,2022-12-25,2022-12-27,First Class,CUS-8853,Matthew Hill J,Home Office,Stamford,Connecticut,East,Furniture,Tables,Folding Table,473.12,3,0.1,22.66
ORD-2023-02429,2023-09-11,2023-09-14,First Class,CUS-6880,William Hernandez,Consumer,Buffalo,New York,East,Furniture,Bookcases,3-Shelf Bookcase,940.31,1,0.0,307.39
ORD-2022-02430,2022-11-05,2022-11-12,Standard Class,CUS-9751,Thomas Scott L,Consumer,Baton Rouge,Louisiana,South,Office Supplies,Labels,File Labels,125.63,3,0.0,26.46
ORD-2023-02431,2023-08-21,2023-08-26,Standard Class,CUS-5806,Susan Anderson H,Home Office,Cleveland,Ohio,Central,Technology,Accessories,Wireless Mouse,805.12,1,0.15,76.86
ORD-2023-02432,2023-09-10,2023-09-10,Same Day,CUS-0268,Ashley Young,Corporate,Cincinnati,Ohio,Central,Office Supplies,Art,Sketch Pad,55.84,2,0.0,27.57
ORD-2022-02433,2022-09-12,2022-09-19,Standard Class,CUS-7544,Patricia Brown K,Corporate,Knoxville,Tennessee,South,Technology,Copiers,Ricoh Copier,502.93,2,0.15,33.27
ORD-2022-02434,2022-11-25,2022-12-02,Standard Class,CUS-6795,Ashley Wilson B,Consumer,Aurora,Colorado,West,Office Supplies,Storage,Storage Box,142.76,4,0.3,-17.71
ORD-2022-02435,2022-10-06,2022-10-11,Standard Class,CUS-7159,Andrew Garcia E,Corporate,Naperville,Illinois,Central,Office Supplies,Labels,File Labels,196.54,3,0.0,21.76
ORD-2023-02436,2023-07-14,2023-07-20,Standard Class,CUS-1863,Steven Allen,Consumer,Boston,Massachusetts,East,Office Supplies,Envelopes,Business Envelopes,93.94,3,0.2,-20.29
ORD-2023-02437,2023-03-06,2023-03-11,Second Class,CUS-4924,Mark Scott T,Home Office,Los Angeles,California,West,Technology,Accessories,Keyboard,369.07,1,0.0,72.21
ORD-2023-02438,2023-01-03,2023-01-06,First Class,CUS-4989,Steven Lopez S,Home Office,Augusta,Georgia,South,Office Supplies,Paper,Notebook,195.58,3,0.1,-6.2
ORD-2023-02439,2023-09-07,2023-09-10,First Class,CUS-9025,Karen Allen U,Corporate,Memphis,Tennessee,South,Technology,Phones,Samsung Galaxy Phone,361.37,1,0.1,62.5
ORD-2023-02440,2023-10-10,2023-10-12,First Class,CUS-1764,Nancy Lewis O,Corporate,New Orleans,Louisiana,South,Technology,Machines,Brother Inkjet Printer,184.27,3,0.1,30.71
ORD-2023-02441,2023-06-19,2023-06-25,Standard Class,CUS-7714,Patricia Davis F,Corporate,Augusta,Georgia,South,Office Supplies,Storage,Magazine Rack,500.0,5,0.0,73.13
ORD-2022-02442,2022-06-15,2022-06-17,First Class,CUS-3803,Patricia Thomas D,Consumer,Augusta,Georgia,South,Office Supplies,Fasteners,Stapler,381.24,4,0.1,41.17
ORD-2022-02443,2022-05-21,2022-05-27,Standard Class,CUS-2221,Joshua Hernandez K,Corporate,Nashville,Tennessee,South,Furniture,Bookcases,5-Shelf Bookcase,136.04,4,0.15,-17.93
ORD-2023-02444,2023-09-13,2023-09-20,Standard Class,CUS-9635,Christopher Garcia D,Consumer,Shreveport,Louisiana,South,Technology,Copiers,Xerox Machine,889.86,3,0.1,247.61
ORD-2023-02445,2023-02-17,2023-02-24,Standard Class,CUS-8849,Donna Flores,Corporate,Detroit,Michigan,Central,Furniture,Bookcases,Stackable Bookcase,204.63,10,0.0,42.34
ORD-2022-02446,2022-09-08,2022-09-11,Second Class,CUS-6617,Karen Thomas C,Corporate,Stamford,Connecticut,East,Technology,Accessories,Keyboard,632.76,3,0.0,165.75
ORD-2022-02447,2022-08-16,2022-08-19,Second Class,CUS-0894,Elizabeth Hernandez G,Consumer,Buffalo,New York,East,Furniture,Chairs,Executive Office Chair,484.01,1,0.1,6.43
ORD-2022-02448,2022-04-19,2022-04-25,Standard Class,CUS-4924,Mark Scott T,Home Office,Seattle,Washington,West,Furniture,Tables,Folding Table,317.1,4,0.0,23.74
ORD-2022-02449,2022-02-06,2022-02-09,Second Class,CUS-5806,Susan Anderson H,Consumer,Seattle,Washington,West,Technology,Copiers,Sharp Copier,219.02,6,0.0,56.02
ORD-2022-02450,2022-02-22,2022-02-23,Same Day,CUS-4281,Emily Wright I,Consumer,Baton Rouge,Louisiana,South,Office Supplies,Paper,Copy Paper,58.13,4,0.0,14.54
ORD-2023-02451,2023-04-27,2023-04-27,Same Day,CUS-4235,Lisa Moore P,Corporate,Madison,Wisconsin,Central,Technology,Accessories,Keyboard,246.25,7,0.2,12.62
ORD-2023-02452,2023-05-24,2023-05-28,Second Class,CUS-9503,William Brown N,Home Office,Birmingham,Alabama,South,Furniture,Furnishings,Desk Lamp,196.62,3,0.0,3.32
ORD-2022-02453,2022-01-28,2022-02-02,Standard Class,CUS-4765,Joshua Jones Q,Consumer,Newark,New Jersey,East,Technology,Phones,Wireless Headset,388.55,1,0.0,28.46
ORD-2022-02454,2022-07-22,2022-07-24,First Class,CUS-4231,Richard Jones B,Home Office,Springfield,Massachusetts,East,Technology,Accessories,Wireless Mouse,289.08,1,0.0,35.94
ORD-2023-02455,2023-03-23,2023-03-29,Standard Class,CUS-7456,Mark Lewis,Consumer,Portland,Oregon,West,Technology,Phones,iPhone Pro,707.54,1,0.15,75.36
ORD-2023-02456,2023-03-17,2023-03-17,Same Day,CUS-2109,Donna Garcia V,Home Office,Colorado Springs,Colorado,West,Technology,Phones,Samsung Galaxy Phone,1347.43,1,0.2,121.5
ORD-2023-02457,2023-08-26,2023-08-29,First Class,CUS-7017,Susan Torres T,Consumer,Phoenix,Arizona,West,Furniture,Bookcases,5-Shelf Bookcase,240.49,3,0.1,51.69
ORD-2022-02458,2022-01-06,2022-01-11,Standard Class,CUS-3894,Michael Brown U,Consumer,Springfield,Illinois,Central,Technology,Machines,Brother Inkjet Printer,496.55,1,0.0,66.5
ORD-2023-02459,2023-02-02,2023-02-05,First Class,CUS-5494,Nancy Torres A,Corporate,New Haven,Connecticut,East,Office Supplies,Paper,Card Stock,150.64,2,0.3,15.26
ORD-2023-02460,2023-01-08,2023-01-13,Second Class,CUS-6456,Jessica Sanchez R,Consumer,Grand Rapids,Michigan,Central,Technology,Copiers,Canon Copier,598.1,3,0.0,214.67
ORD-2023-02461,2023-05-22,2023-05-27,Standard Class,CUS-9376,Joshua Hill,Consumer,Indianapolis,Indiana,Central,Office Supplies,Labels,Name Tags,134.16,2,0.0,22.67
ORD-2023-02462,2023-04-24,2023-05-01,Standard Class,CUS-0563,Linda Davis,Consumer,Phoenix,Arizona,West,Furniture,Tables,Standing Desk,692.89,1,0.0,35.52
ORD-2022-02463,2022-07-07,2022-07-14,Standard Class,CUS-1545,Paul Thomas L,Consumer,New York City,New York,East,Office Supplies,Paper,Legal Pads,185.69,2,0.0,11.73
ORD-2023-02464,2023-08-26,2023-09-02,Standard Class,CUS-7399,Joseph Nguyen U,Consumer,Hartford,Connecticut,East,Technology,Copiers,Ricoh Copier,190.41,8,0.2,39.35
ORD-2023-02465,2023-04-21,2023-04-23,First Class,CUS-1436,Jessica Jones S,Consumer,Portland,Oregon,West,Office Supplies,Paper,Sticky Notes,253.05,3,0.0,85.71
ORD-2022-02466,2022-10-02,2022-10-07,Standard Class,CUS-1354,Susan Brown H,Consumer,Madison,Wisconsin,Central,Technology,Copiers,Sharp Copier,1354.92,2,0.15,336.2
ORD-2023-02467,2023-03-09,2023-03-13,Second Class,CUS-9548,William Wright X,Corporate,Albany,New York,East,Furniture,Tables,Conference Table,166.16,2,0.0,54.09
ORD-2023-02468,2023-01-05,2023-01-12,Standard Class,CUS-5799,William Robinson M,Corporate,Phoenix,Arizona,West,Office Supplies,Labels,Address Labels,104.11,3,0.0,25.25
ORD-2023-02469,2023-04-24,2023-04-29,Standard Class,CUS-8735,Robert Anderson C,Corporate,Rochester,Minnesota,Central,Technology,Accessories,Webcam,885.33,3,0.2,158.35
ORD-2023-02470,2023-03-15,2023-03-22,Standard Class,CUS-2741,Ashley Martinez F,Corporate,Tacoma,Washington,West,Technology,Machines,All-in-One Printer,346.79,1,0.1,15.75
ORD-2022-02471,2022-10-17,2022-10-24,Standard Class,CUS-3944,William White H,Corporate,Augusta,Georgia,South,Technology,Machines,All-in-One Printer,1571.91,1,0.0,387.94
ORD-2022-02472,2022-06-24,2022-06-25,Same Day,CUS-6456,Jessica Sanchez R,Corporate,Dallas,Texas,Central,Technology,Phones,Wireless Headset,2000.0,2,0.2,154.72
ORD-2022-02473,2022-08-08,2022-08-13,Standard Class,CUS-2065,John Jones,Corporate,Portland,Oregon,West,Office Supplies,Storage,File Cabinet,67.32,2,0.0,-8.81
ORD-2023-02474,2023-12-05,2023-12-11,Standard Class,CUS-7110,Lisa Davis O,Consumer,New Orleans,Louisiana,South,Office Supplies,Labels,Address Labels,54.37,2,0.3,-9.08
ORD-2022-02475,2022-04-12,2022-04-17,Standard Class,CUS-0268,Ashley Young,Home Office,Cleveland,Ohio,Central,Office Supplies,Labels,Name Tags,160.99,7,0.1,24.67
ORD-2022-02476,2022-02-03,2022-02-09,Standard Class,CUS-7017,Susan Torres T,Corporate,Cincinnati,Ohio,Central,Office Supplies,Envelopes,Padded Mailers,179.89,3,0.0,33.54
ORD-2023-02477,2023-03-28,2023-03-31,First Class,CUS-0861,Sarah Thomas B,Corporate,Augusta,Georgia,South,Furniture,Bookcases,5-Shelf Bookcase,254.4,1,0.15,14.13
ORD-2022-02478,2022-05-22,2022-05-28,Standard Class,CUS-0019,Jennifer Scott Y,Corporate,Mesa,Arizona,West,Technology,Copiers,Xerox Machine,1639.11,4,0.1,121.73
ORD-2023-02479,2023-06-25,2023-06-27,First Class,CUS-0268,Ashley Young,Consumer,Houston,Texas,Central,Furniture,Furnishings,Picture Frame,131.08,2,0.0,26.7
ORD-2023-02480,2023-08-19,2023-08-26,Standard Class,CUS-4126,Charles Sanchez R,Home Office,San Diego,California,West,Office Supplies,Storage,Desk Organizer,219.77,1,0.0,12.81
ORD-2022-02481,2022-05-13,2022-05-18,Standard Class,CUS-5799,William Robinson M,Consumer,Huntsville,Alabama,South,Technology,Copiers,Xerox Machine,315.64,4,0.0,108.26
ORD-2022-02482,2022-07-14,2022-07-17,First Class,CUS-2109,Donna Garcia V,Corporate,Baltimore,Maryland,East,Office Supplies,Fasteners,Stapler,499.58,7,0.0,142.89
ORD-2022-02483,2022-09-16,2022-09-21,Second Class,CUS-9329,Betty Rodriguez B,Consumer,New Haven,Connecticut,East,Furniture,Furnishings,Desk Lamp,1500.0,2,0.1,245.68
ORD-2022-02484,2022-06-01,2022-06-08,Standard Class,CUS-1867,Charles Taylor Y,Consumer,San Jose,California,West,Furniture,Chairs,Stacking Chair,207.14,1,0.2,17.03
ORD-2023-02485,2023-09-08,2023-09-10,First Class,CUS-4231,Richard Jones B,Home Office,Philadelphia,Pennsylvania,East,Technology,Copiers,Canon Copier,330.19,4,0.3,-8.88
ORD-2023-02486,2023-10-13,2023-10-14,Same Day,CUS-7777,Paul Smith V,Consumer,Montgomery,Alabama,South,Furniture,Chairs,Executive Office Chair,989.07,1,0.1,234.15
ORD-2023-02487,2023-01-21,2023-01-24,Second Class,CUS-9503,William Brown N,Consumer,Atlanta,Georgia,South,Technology,Copiers,Canon Copier,300.8,3,0.0,78.92
ORD-2023-02488,2023-12-20,2023-12-23,First Class,CUS-4885,Anthony Nguyen W,Corporate,Durham,North Carolina,South,Office Supplies,Fasteners,Stapler,158.27,4,0.3,-18.55
ORD-2023-02489,2023-06-16,2023-06-21,Second Class,CUS-5121,Joshua Gonzalez V,Corporate,Shreveport,Louisiana,South,Technology,Accessories,Monitor Stand,523.02,1,0.1,96.94
ORD-2023-02490,2023-10-07,2023-10-11,Second Class,CUS-5810,Daniel Hill U,Consumer,Boston,Massachusetts,East,Office Supplies,Art,Markers Set,35.34,10,0.15,21.97
ORD-2023-02491,2023-09-21,2023-09-28,Standard Class,CUS-9588,Paul Taylor Z,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,Wall Clock,378.29,4,0.15,-8.07
ORD-2022-02492,2022-03-03,2022-03-08,Standard Class,CUS-3115,Matthew Moore N,Home Office,San Antonio,Texas,Central,Furniture,Tables,Folding Table,176.23,1,0.0,51.7
ORD-2022-02493,2022-05-12,2022-05-16,Second Class,CUS-9751,Thomas Scott L,Consumer,Jersey City,New Jersey,East,Technology,Accessories,Keyboard,345.43,1,0.0,105.93
ORD-2023-02494,2023-08-25,2023-08-28,First Class,CUS-0553,Karen Robinson C,Home Office,Richmond,Virginia,East,Technology,Copiers,Ricoh Copier,1626.53,2,0.0,332.79
ORD-2023-02495,2023-12-24,2023-12-30,Standard Class,CUS-6286,Joshua Lee Z,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,Manila Envelopes,60.06,6,0.0,4.16
ORD-2023-02496,2023-03-28,2023-04-03,Standard Class,CUS-0861,Sarah Thomas B,Consumer,Tucson,Arizona,West,Technology,Copiers,Ricoh Copier,785.81,5,0.15,104.51
ORD-2022-02497,2022-03-02,2022-03-09,Standard Class,CUS-7291,John Allen Z,Consumer,Columbus,Ohio,Central,Office Supplies,Paper,Copy Paper,80.8,5,0.1,-2.89
ORD-2022-02498,2022-05-05,2022-05-12,Standard Class,CUS-5168,Emily Walker L,Consumer,Grand Rapids,Michigan,Central,Furniture,Bookcases,5-Shelf Bookcase,305.8,4,0.2,9.03
ORD-2022-02499,2022-10-10,2022-10-15,Standard Class,CUS-9635,Christopher Garcia D,Consumer,San Antonio,Texas,Central,Technology,Accessories,USB Hub,1253.84,3,0.0,82.75
ORD-2022-02500,2022-05-14,2022-05-19,Standard Class,CUS-8277,Dorothy Lewis P,Consumer,Montgomery,Alabama,South,Furniture,Furnishings,Wall Clock,502.09,4,0.1,165.84
ORD-2022-02501,2022-11-07,2022-11-09,First Class,CUS-8127,Jessica Thomas,Consumer,Naperville,Illinois,Central,Technology,Phones,Desk Phone,1051.69,1,0.0,129.55
ORD-2022-02502,2022-01-17,2022-01-23,Standard Class,CUS-3096,Christopher Ramirez P,Home Office,Naperville,Illinois,Central,Technology,Machines,Brother Inkjet Printer,889.54,5,0.15,-20.54
ORD-2022-02503,2022-11-20,2022-11-25,Standard Class,CUS-2741,Ashley Martinez F,Consumer,Aurora,Colorado,West,Technology,Phones,iPhone Pro,511.13,1,0.0,167.55
ORD-2023-02504,2023-08-15,2023-08-21,Standard Class,CUS-9588,Paul Taylor Z,Consumer,Colorado Springs,Colorado,West,Office Supplies,Fasteners,Binder Clips,77.36,1,0.0,24.68
ORD-2022-02505,2022-10-11,2022-10-14,First Class,CUS-8849,Donna Flores,Consumer,Eugene,Oregon,West,Technology,Phones,Samsung Galaxy Phone,279.65,2,0.0,57.01
ORD-2022-02506,2022-01-18,2022-01-23,Second Class,CUS-4149,Mark Nguyen M,Consumer,Tacoma,Washington,West,Furniture,Tables,Conference Table,158.1,4,0.0,28.86
ORD-2023-02507,2023-06-24,2023-06-30,Standard Class,CUS-0004,Matthew Harris,Corporate,Pittsburgh,Pennsylvania,East,Office Supplies,Paper,Notebook,500.0,1,0.2,1.46
ORD-2022-02508,2022-12-27,2023-01-02,Standard Class,CUS-7291,John Allen Z,Consumer,Nashville,Tennessee,South,Furniture,Furnishings,Picture Frame,1345.92,4,0.1,264.98
ORD-2023-02509,2023-04-02,2023-04-09,Standard Class,CUS-7207,Michael Wright D,Consumer,Springfield,Illinois,Central,Technology,Machines,All-in-One Printer,173.89,1,0.0,26.54
ORD-2023-02510,2023-09-20,2023-09-26,Standard Class,CUS-6225,Joseph Jones R,Home Office,Orlando,Florida,South,Office Supplies,Storage,Desk Organizer,43.83,3,0.0,25.59
ORD-2023-02511,2023-10-12,2023-10-18,Standard Class,CUS-2073,John Harris I,Home Office,Bloomington,Indiana,Central,Furniture,Bookcases,Stackable Bookcase,731.13,12,0.1,105.58
ORD-2022-02512,2022-04-27,2022-04-30,Second Class,CUS-0205,Karen Martin,Home Office,Boston,Massachusetts,East,Office Supplies,Storage,Desk Organizer,195.6,3,0.2,15.02
ORD-2023-02513,2023-01-26,2023-02-02,Standard Class,CUS-0093,Sandra Robinson,Home Office,Knoxville,Tennessee,South,Technology,Machines,HP LaserJet Printer,636.04,2,0.2,157.29
ORD-2022-02514,2022-07-16,2022-07-23,Standard Class,CUS-0972,Richard Jackson G,Consumer,Naperville,Illinois,Central,Furniture,Chairs,Executive Office Chair,311.93,4,0.2,38.1
ORD-2023-02515,2023-04-09,2023-04-12,First Class,CUS-2431,Elizabeth Wilson Q,Home Office,Baltimore,Maryland,East,Furniture,Furnishings,Desk Lamp,345.97,1,0.2,28.77
ORD-2022-02516,2022-07-09,2022-07-15,Standard Class,CUS-7777,Paul Smith V,Consumer,Milwaukee,Wisconsin,Central,Office Supplies,Labels,File Labels,164.12,4,0.0,61.41
ORD-2023-02517,2023-08-22,2023-08-26,Second Class,CUS-8277,Dorothy Lewis P,Corporate,Springfield,Massachusetts,East,Furniture,Furnishings,Coat Rack,409.71,1,0.1,75.68
ORD-2023-02518,2023-06-27,2023-07-04,Standard Class,CUS-8751,Jessica Moore A,Consumer,Jacksonville,Florida,South,Office Supplies,Envelopes,Business Envelopes,21.39,2,0.0,-0.15
ORD-2022-02519,2022-06-19,2022-06-25,Standard Class,CUS-8521,Sarah Smith N,Corporate,Annapolis,Maryland,East,Furniture,Chairs,Ergonomic Mesh Chair,318.27,2,0.0,24.24
ORD-2023-02520,2023-02-17,2023-02-23,Standard Class,CUS-4107,Joseph Anderson,Home Office,Montgomery,Alabama,South,Furniture,Tables,Conference Table,154.85,4,0.2,47.22
ORD-2023-02521,2023-10-16,2023-10-20,Second Class,CUS-8127,Jessica Thomas,Corporate,Huntsville,Alabama,South,Technology,Copiers,Xerox Machine,766.5,2,0.0,38.25
ORD-2022-02522,2022-05-23,2022-05-29,Standard Class,CUS-0019,Jennifer Scott Y,Consumer,Spokane,Washington,West,Technology,Phones,Desk Phone,2000.0,1,0.0,171.75
ORD-2022-02523,2022-02-16,2022-02-21,Standard Class,CUS-8619,Linda White B,Home Office,Arlington,Virginia,East,Furniture,Furnishings,Wall Clock,410.58,4,0.3,-2.53
ORD-2023-02524,2023-01-14,2023-01-19,Standard Class,CUS-6617,Karen Thomas C,Consumer,San Jose,California,West,Furniture,Bookcases,Corner Bookcase,238.12,3,0.1,29.98
ORD-2023-02525,2023-03-25,2023-03-30,Second Class,CUS-5168,Emily Walker L,Consumer,Milwaukee,Wisconsin,Central,Furniture,Bookcases,5-Shelf Bookcase,639.72,1,0.0,102.69
ORD-2022-02526,2022-05-25,2022-05-28,Second Class,CUS-8398,Sarah Moore,Home Office,Durham,North Carolina,South,Office Supplies,Art,Sketch Pad,185.75,4,0.1,29.99
ORD-2022-02527,2022-01-08,2022-01-11,Second Class,CUS-0004,Matthew Harris,Home Office,Shreveport,Louisiana,South,Technology,Machines,All-in-One Printer,573.77,1,0.1,40.38
ORD-2022-02528,2022-12-04,2022-12-11,Standard Class,CUS-8521,Sarah Smith N,Corporate,Phoenix,Arizona,West,Office Supplies,Supplies,Scissors,266.7,2,0.15,20.49
ORD-2023-02529,2023-08-06,2023-08-09,Second Class,CUS-0563,Linda Davis,Consumer,Spokane,Washington,West,Office Supplies,Envelopes,Manila Envelopes,500.0,1,0.2,75.35
ORD-2023-02530,2023-01-27,2023-02-02,Standard Class,CUS-5123,Joshua Williams U,Consumer,Austin,Texas,Central,Technology,Accessories,Cable Kit,165.91,4,0.0,53.24
ORD-2022-02531,2022-12-15,2022-12-18,First Class,CUS-6456,Jessica Sanchez R,Consumer,Nashville,Tennessee,South,Technology,Machines,HP LaserJet Printer,973.18,1,0.15,124.25
ORD-2023-02532,2023-02-05,2023-02-08,First Class,CUS-1334,Dorothy Hill K,Consumer,Austin,Texas,Central,Technology,Machines,HP LaserJet Printer,195.4,1,0.3,-5.48
ORD-2022-02533,2022-01-23,2022-01-29,Standard Class,CUS-4531,Paul Moore N,Consumer,Springfield,Massachusetts,East,Office Supplies,Supplies,Push Pins,157.52,3,0.0,10.17
ORD-2023-02534,2023-08-14,2023-08-19,Standard Class,CUS-7561,Ashley Walker Y,Consumer,Tacoma,Washington,West,Office Supplies,Binders,Report Cover,60.54,4,0.0,37.46
ORD-2023-02535,2023-09-28,2023-10-05,Standard Class,CUS-7159,Andrew Garcia E,Corporate,Austin,Texas,Central,Technology,Machines,All-in-One Printer,367.02,6,0.0,87.34
